model_key,relation_key,label,domain,relation_group
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,REFUSAL,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,REFUSAL,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,REFUSAL,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,REFUSAL,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,CORRECT,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_father,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,CORRECT,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
qwen2_5_7b_instruct,person_mother,HALLUCINATION,,factual
